,date,Operador,Militar,Ruta_vuelo,Tipo_vuelo_Nac_Int,Lugar_accidente,flight_no,ac_type,registration,cn_ln,all_aboard,passengers,crew_aboard,Total_fatalities,passenger_fatalities,crew_fatalities,ground_fatalities,summary,take_off,landing,hijacked,lost_contact
61,2002-01-15 08:45:00,Procuraduría General de la República,0,"Chilpancingo,Mexico City-mx",0,"Chilpancingo, Mexico",?,de Havilland DHC-6 Twin Otter 300,XC-FIT,752,17,15,2,5,5,0,0,"During a landing attempt at Chilpancingo, the aircraft left the runway, struck a concrete perimeter wall, overturned and burned. The government plane belonged to the General Office of the judge advocate.",0,1,0,0
62,2002-01-16 16:29:00,Garuda Indonesia Airlines,0,"Jakarta,Mataram,Yogyakarta-id",0,"Near Solo, Indonesia",421,Boeing B-737-3Q8,PK-GWA,24403/1706,62,54,8,1,0,1,0,"The aircraft suffered a flame out of both engines in torrential rains while on approach  to Yogyakarta. The crew made an emergency landing in the Bengawan Solo River, in shallow water. The plane circled several times before diving in a steep course towards the river. The plane's left wing struck a river bank before it plunged into the water. The reason the crew flew into extreme weather was the heavy rain and hail was shadowed on the radar and blocked from radar view. In addition, the airplane had a partially failed battery which was exhausted by two attempts to restart the engines, producing a total electrical failure. A flight attendant drowned in the shallow water when she jumped from the plane.",0,1,0,0
63,2002-01-17 11:00:00,Petroproducción,0,"Lago Agrio,Quito-ec",0,"Near La Bonita, Ecuador",?,Fairchild FH-227E,HC-AYM,511,26,21,5,26,21,5,0,"The plane crashed into del cerro El Tigre mountain in the jungles of the Amazon at an elevation of 14,700 ft.  The 35 minute flight was transporting oil workers to a remote oil field.",0,0,0,0
64,2002-01-27 00:00:00,Military - Angolan  Air Force,1,No_identificado,2,"Near Luena, Angola",-,Antonov AN-12,T-304,A12244,40,34,6,5,3,2,0,Crashed 2km short of the runway  from the Luena Airport while attempting to land in heavy rain.,0,1,0,0
65,2002-01-28 11:00:00,TAME,0,"co,ec",1,"Near Ipiales, Colombia",120,Boeing B-727-134,HC-BLF,19692/498,92,83,9,92,83,9,0,"The airliner crashed into the fogbound 15,721 ft. Nevado de Cumbal volcano, in the Andes mountains, near the Ecuador / Colombian border. Air traffic control lost contact with the plane as it circled into Colombian territory to maneuver around snow capped mountain peaks and return to the Ecuadorian border city of Tulcán. The pilot's decision to initiate and continue the flight towards Tulcán Airport while below minimum meteorological conditions established in the company's standard operating procedure.  Inadequate navigation and operation of the aircraft by the pilot in command consistent with entering the holding pattern at the Tulcán NDB with a velocity of 230 knots indicated and with a bank angle of 15 degrees, exceeding the maximum limit of 180 knots stipulated throughout the procedure, and using a bank angle inferior to the recommended 25 to 30 degrees, thereby departing holding pattern obstacle protection, leading to a collision against the Cumbal Volcano.",0,0,0,1
66,2002-02-12 07:50:00,Iran Air Tours,0,"Khorramabed,Tehran-ir",0,"Near Khorramabed, Iran",956,Tupolev TU-154,EP-MBS,91A-871,117,108,9,117,108,9,0,Crashed against the side of a mountain in heavy fog in the Sefid Kouh mountain range while on approach to Khorramabad. The plane was totally destroyed and scattered in small pieces across the mountain. Pilot error.,0,1,0,0
67,2002-02-15 06:08:00,Tiramavia,0,No_identificado,2,"Monrovia, Liberia",?,Antonov 12BP,ER-ADL,4342610,10,3,7,1,0,1,0,The cargo plane crashed while attempting to make an emergency landing.,0,1,0,0
68,2002-02-21 20:44:00,Military - Russian Navy,1,"Lakhta,Sanofov-ru",0,"Lakhta, Russia",?,Antonov AN-26,07RED,ZR726001,20,12,8,17,12,5,0,"The plane was making an emergency landing after two previous attempts in heavy snow and strong winds when it clipped treetops and crashed into a field, approximately 1.5km short of the runway.",0,1,0,0
69,2002-02-22 02:30:00,Military - U.S. Army,1,"Basilan,Mactan Island-ph",0,"Off Dumaguete, Philippines",?,MH-47 Chinook helicopter,92-0471,M-3719,10,4,6,10,4,6,0,"A helicopter ferrying U.S. troops in a counter-terrorism exercise, crashed into the sea, 30 minutes before its scheduled arrival at Mactan Island. The helicopter was flying in tandem with another U.S. Army Chinook when it crashed.",0,1,0,0
70,2002-03-09 13:40:00,Svedijos Prekés,0,"tn,hu",1,"Monte Rotondo, Italy",2801,Antonov 2TP,LY-AVD,1G137-53,3,1,2,3,1,2,0,"While en route the cargo plane impacted the side of a mountain at an altitude of 6,167 ft.  Pilot error. The crew did not conform to the VFR that required a track change to maintain the required flight parameters and/or a diversion to a suitable alternate airport.",0,0,0,0
71,2002-03-14 16:30:00,Charter - Aerotaxi,0,"Cayo Coco,Cienfuegos-cu",0,"Near Placetas, Cuba",?,Antonov AN-2,CU-T1020,?,17,15,2,17,15,2,0,"While en-route, 35 minutes into the flight, the bi-plane crashed near Santa Clara. The plane was seen spinning out of control before it hit the ground. A strong gust of wind, possibly a small tornado, tore off the top part of the left wing.",0,0,0,0
72,2002-03-17 08:02:00,Djibouti Airlines,0,"so,dj",1,"Off Djibouti, Republic of Djibouti",?,Let 410UVP-E,J2-KBC,912537,4,0,4,4,0,4,0,The cargo plane crashed into the ocean while on approach to Runway 27.,0,1,0,0
73,2002-04-12 04:07:00,Tadair,0,"Madrid,Palma de Mallorca-es",0,"Palma de Mallorca, Spain",306,Swearingen SA.227AC Metro III,EC-GKR,AC-620,2,0,2,2,0,2,0,The cargo plane crashed into lights near the runway threshold while attempting to land on Runway 24L.,0,1,0,0
74,2002-04-15 11:23:00,Air China,0,"cn,kr",1,"Busan, South Korea",129,Boeing B-767-200ER,B-2552,23308/127,166,155,11,128,120,8,0,"The aircraft crashed onto a mountain, in fog, wind and rain while attempting to land at Kimhae Airport. A strong southerly wind required the aircraft to make a turn and approach the runway from the north. The aircraft crashed near the peak of Mt. Mulbong, approximately 3 mile north of the runway. The plane bounced three times before hitting the ground and exploding. More than 1,000 trees were uprooted by the impact. The plane was off course when the crew turned on final. The flight crew performed the circling approach, not being aware of the weather minima of wide-body aircraft (B767-200) for landing, and in the approach briefing, did not include the missed approach, etc., among the items specified in Air China’s operations and training manuals. The flight crew exercised poor crew resource management and lost situational awareness during the circling approach to runway 18R, which led them to fly outside of the circling approach area, delaying the base turn, contrary to the captain’s intention to make a timely base turn. The flight crew did not execute a missed approach when they lost sight of the runway during the circling approach to runway 18R, which led them to strike high terrain (mountain) near the airport. When the first officer advised the captain to ascend again for landing, about 5 seconds before impact, the captain did not react, nor did the first officer initiate the missed approach himself.",0,1,0,0
75,2002-04-19 09:15:00,SELVA Colombia,0,"Medellín,Popayán-co",0,"Popayán, Colombia",?,Antonov AN-32A,HK-4171X,2508,8,5,3,3,3,0,0,"The plane was being used by the Penitentiary and Prison National Institute, Inpec, to fly prisoners from Medellín to Popayán. The aircraft had just finished flying 50 prisoners to Popayán when it took off from Popayán to pick up more prisoners. The aircraft nosed into the ground shortly after becoming airborne.",0,0,0,0
76,2002-04-28 06:15:00,Private,0,No_identificado,2,"Near Abakan, Russia",?,Mi-8 helicopter,?,?,20,17,3,8,6,2,0,"The helicopter struck power lines and crashed in near-zero visibility. Governor of Krasnoyarsk territory, Alexander Lebed, 52, was among those killed. ""Power line, power line!"" were the last words of the pilot. Thick fog concealing a frost-covered power line led to the helicopter crash.",0,0,0,0
77,2002-05-04 13:30:00,EAS Airlines (Executive Airline Services),0,"Abuja,Jos,Kano,Lagos-ng",0,"Kano, Nigeria",4226,BAC One-Eleven 525FT,5N-ESF,266,77,69,8,74,67,7,78,"The aircraft crashed into houses, two mosques and a school in the densely populated neighborhood of Gwammaja, approximately  1.2 miles from Kano International Airport, shortly after taking off. There were reports of an engine failure and  fire during the takeoff. Prior to the fatal crash, the aircraft involved in the incident had been grounded on two previous occasions to perform engine maintenance.",1,0,0,0
78,2002-05-07 15:17:00,EgyptAir,0,"tn,eg",1,"Near Tunis, Tunisia",843,Boeing B-737-566,SU-GBI,25307/2135,62,56,6,14,11,3,0,"The jet airliner crashed into a hillside, 4 miles from the Tunis-Carthage airport, as the pilot attempted to make a landing. The plane's landing gear had failed to open during the approach into Tunis-Carthage airport and the pilot had made another circuit before attempting a fresh landing when the plane crashed in heavy rain and high winds. The accident was attributed to the rough weather conditions and the pilot's inability to deal with the situation.",0,1,0,0
79,2002-05-07 21:32:00,China Northern Airlines,0,"Beijing,Dalian-cn",0,"Off Dalian, China",6136,McDonnell Douglas MD-82,B-2138,49522/17023,112,103,9,112,103,9,0,"The MD-82 crashed into the Dalian Bay, 12 miles east of Dalian airport. The pilot reported a fire aboard the aircraft and the cabin lights were out prior to the plane impacting the water.  The accident was caused by an act of sabotage by a passenger who lit a fire  using gasoline in the cabin. He had bought multiple insurance policies before boarding the flight.",0,0,0,0
80,2002-05-21 19:30:00,Sky Executive Air Services,0,"Calabar,Port Harcourt-ng",0,"Near Calabar, Nigeria",?,LET 410UVP,9Q-CEX,851402,5,0,5,5,0,5,0,"The plane crashed approximately 12 miles from Calabar while attempting to land. All passengers departed at Port Harcourt and only a crew of 5 was aboard. The premature departure of the plane from the normal minimum safe altitude of 2,500 ft. without air traffic controller's clearance until it flew into the terrain. Other contributing factors were the emergence of electrical problem on the aircraft at the commencement of the approach which might have distracted the  pilot  and unfavorable weather conditions of low ceiling and thunderstorms which impaired visibility at the critical time of descent.",0,1,0,0
81,2002-05-25 15:29:00,China Airlines (Taiwan),0,"cn,tw",1,"Off Penghu Island, Taiwan",611,Boeing B-747-209B,B-18255,21843/386,225,206,19,225,206,19,0,"The flight crashed into the sea, 31 miles NE of the Penghu (Pescadore) Islands in the Taiwan Strait. The plane disappeared from radar while flying at 35,000 ft. approximately 20 minutes after taking off from Chiang Kai Shek Airport. There was no distress call and the weather was good at the time. Military radar revealed the aircraft  disintegrated in midair, breaking into four pieces. Only 175 of 225 bodies were recovered. The carrier  failed to conduct a preventive anti-rust operation in a timely manner every four years. Damage from a 1980 tailstrike was not properly repaired and fatigue cracks formed, which eventually led to a structural failure.",1,1,0,0
82,2002-05-25 07:00:00,Trigana Air Service,0,"Enaotali,Nabire-id",0,"Near Nabire, Indonesia",?,de Havilland Canada DHC-6 Twin Otter 300,PK-YPZ,458,6,2,4,6,2,4,0,The aircraft crashed in thunderstorms and heavy rain while en route.,0,0,0,0
83,2002-06-01 06:45:00,Airquarius Aviation - Charter,0,"za,us",1,"George, South Africa",?,Hawker Siddeley HS-748-372,ZS-OJU,1782,3,1,2,3,1,2,0,"The private postal service plane crashed into the Outeniqua mountains, near Outeniqua Pass, after a missed approach to George Airport. The aircraft crashed as it circled for another landing attempting poor weather conditions. Former South African cricket captain, Hansie Cronje, 32, the only passenger aboard, was killed along with the crew. Pilot error. The pilot broke with procedure when trying to land the small cargo plane and failed to heed warnings that the aircraft was too near the ground.",0,1,0,0
84,2002-06-02 00:00:00,Military - Angolan Armed Forces,1,"Luanda,demobilization camp-ao",0,"Near Ndalatando, Angola",?,Mi-17,?,?,25,23,2,20,18,2,0,The helicopter crashed in poor weather while on its way to a remote town for the symbolic surrender of arms held by Unita rebels. Two top ranking generals were among those killed in the crash.,0,0,0,0
85,2002-06-12 21:24:00,Military - U.S. Air Force,1,No_identificado,2,"Near Gardez, Afghanistan",?,Lockheed MC-130H Hercules,84-0475,5041,10,2,8,3,0,3,0,While participating in a night mission to remove U.S. Special Forces troops the plane crashed 2.5 miles from the airstrip. Overloaded. The excessive cargo weight loaded on the aircraft at the Band E Sardeh Dam landing zone.,0,1,0,0
86,2002-07-01 23:36:00,Bashkirian Airlines / DHL Worldwide Express,0,"de,be,bh,es,ru",1,"Uberlingen, Germany",2937 / 611,Tupolev TU-154M / Boeing B-757-23APF,RA85816/A9C-DHL,1006 / 24635/258,71,57,14,71,57,14,0,"The airliner and cargo plane collided over southern Germany at 35,400 ft. Debris was spread across a 20 mile radius. Fifty-two children on a beach holiday were among the 69 aboard the Tupolev. The Tupolev pilot received contradictory instructions. The collision avoidance warning system (TCAS) told the pilot to ascend followed by an order from the Swiss air traffic controller to descend one second later. The Russian plane did not immediately respond to the tower's order to descend, so he repeated the command 14 seconds later. Thirty seconds later the two planes collided. The Tupolev's TCAS was telling the pilots to ascend. The Boeing's TCAS was telling the pilots to descend. The Swiss air traffic controller was telling the Tupolev's pilots to descend. The air traffic controller that guided the planes had no way of knowing the Russian pilot was receiving contradictory instruction from his cockpit TCAS unless told so by the pilot. Russian aviation officials said the pilot correctly gave precedence to the control tower, but Western aviation experts said pilots are trained to give precedence to the cockpit warning. In addition, the controller was left alone on duty while his partner went on a break and was preoccupied with another aircraft. This was accepted policy at Skyguide, the Swiss air control company. In addition, maintenance crews, working on the computer system, limited the controller's information he was receiving including conflict alert warnings. Sadly, one-and-a-half years later, the controller, Peter Nielsen, was stabbed to death by a Russian man who had lost his wife and two children in the accident.",0,0,0,0
